start_date,end_date,category,start,stop,miles,purpose,day,month,route,trip_duration,hour,is_weekend,high_distance
2016-07-04 20:00:00,2016-07-04 20:17:00,Business,Cary,Durham,11.8,Meeting,Monday,July,Cary - Durham,17.0,20.0,False,False
2016-07-05 00:00:00,2016-07-05 00:05:00,Business,Parkwood,Parkwood,1.2,Errand/Supplies,Tuesday,July,Parkwood - Parkwood,5.0,0.0,False,False
2016-07-05 00:08:00,2016-07-05 00:28:00,Business,Durham,Cary,9.9,Meeting,Tuesday,July,Durham - Cary,20.0,0.0,False,False
2016-07-05 16:48:00,2016-07-05 16:52:00,Business,Whitebridge,Whitebridge,0.6,Errand/Supplies,Tuesday,July,Whitebridge - Whitebridge,4.0,16.0,False,False
2016-07-05 20:06:00,2016-07-05 20:26:00,Business,Cary,Durham,9.9,Meeting,Tuesday,July,Cary - Durham,20.0,20.0,False,False
2016-07-05 22:41:00,2016-07-05 23:02:00,Business,Durham,Morrisville,8.6,Meeting,Tuesday,July,Durham - Morrisville,21.0,22.0,False,False
2016-07-06 00:33:00,2016-07-06 00:53:00,Business,Morrisville,Cary,6.3,Meal/Entertain,Wednesday,July,Morrisville - Cary,20.0,0.0,False,False
2016-07-06 09:06:00,2016-07-06 09:25:00,Business,Cary,Durham,9.9,Meeting,Wednesday,July,Cary - Durham,19.0,9.0,False,False
2016-07-06 12:48:00,2016-07-06 13:08:00,Business,Durham,Cary,9.9,Meeting,Wednesday,July,Durham - Cary,20.0,12.0,False,False
2016-07-06 20:04:00,2016-07-06 20:14:00,Business,Cary,Morrisville,3.3,Meal/Entertain,Wednesday,July,Cary - Morrisville,10.0,20.0,False,False
2016-07-06 23:46:00,2016-07-06 23:59:00,Business,Morrisville,Cary,3.1,Customer Visit,Wednesday,July,Morrisville - Cary,13.0,23.0,False,False
2016-07-07 08:22:00,2016-07-07 08:50:00,Business,Cary,Morrisville,7.9,Temporary Site,Thursday,July,Cary - Morrisville,28.0,8.0,False,False
2016-07-07 10:27:00,2016-07-07 10:33:00,Business,Morrisville,Cary,8.9,Meeting,Thursday,July,Morrisville - Cary,6.0,10.0,False,False
2016-07-07 12:59:00,2016-07-07 13:35:00,Business,Kenner,New Orleans,12.8,Meeting,Thursday,July,Kenner - New Orleans,36.0,12.0,False,False
2016-07-08 09:50:00,2016-07-08 10:13:00,Business,CBD,Pontchartrain Beach,7.7,Meeting,Friday,July,CBD - Pontchartrain Beach,23.0,9.0,False,False
2016-07-08 10:51:00,2016-07-08 11:12:00,Business,Pontchartrain Beach,CBD,7.0,Meeting,Friday,July,Pontchartrain Beach - CBD,21.0,10.0,False,False
2016-07-08 13:48:00,2016-07-08 14:11:00,Business,New Orleans,Metairie,12.5,Meeting,Friday,July,New Orleans - Metairie,23.0,13.0,False,False
2016-07-08 17:11:00,2016-07-08 17:30:00,Business,Kenner,New Orleans,13.2,Meeting,Friday,July,Kenner - New Orleans,19.0,17.0,False,False
2016-07-09 09:03:00,2016-07-09 09:46:00,Business,New Orleans,Kenner,13.0,Meeting,Saturday,July,New Orleans - Kenner,43.0,9.0,True,False
2016-07-09 09:52:00,2016-07-09 10:06:00,Business,Kenner,Metairie,4.9,Meeting,Saturday,July,Kenner - Metairie,14.0,9.0,True,False
2016-07-09 10:15:00,2016-07-09 10:33:00,Business,Metairie,New Orleans,8.5,Meeting,Saturday,July,Metairie - New Orleans,18.0,10.0,True,False
2016-07-10 14:10:00,2016-07-10 14:17:00,Business,CBD,St Thomas,1.3,Meeting,Sunday,July,CBD - St Thomas,7.0,14.0,True,False
2016-07-10 16:04:00,2016-07-10 16:15:00,Business,St Thomas,CBD,1.8,Meeting,Sunday,July,St Thomas - CBD,11.0,16.0,True,False
2016-07-10 18:05:00,2016-07-10 18:21:00,Business,New Orleans,Kenner,13.6,Meeting,Sunday,July,New Orleans - Kenner,16.0,18.0,True,False
2016-07-10 19:51:00,2016-07-10 20:08:00,Business,Kenner,New Orleans,13.4,Meeting,Sunday,July,Kenner - New Orleans,17.0,19.0,True,False
2016-07-12 16:10:00,2016-07-12 16:45:00,Business,New Orleans,Kenner,12.3,Meeting,Tuesday,July,New Orleans - Kenner,35.0,16.0,False,False
2016-07-12 19:21:00,2016-07-12 19:26:00,Personal,Kenner,Kenner,1.4,Meeting,Tuesday,July,Kenner - Kenner,5.0,19.0,False,False
2016-07-12 23:47:00,2016-07-13 00:11:00,Personal,Morrisville,Cary,8.7,Meeting,Tuesday,July,Morrisville - Cary,24.0,23.0,False,False
2016-07-13 12:39:00,2016-07-13 13:20:00,Personal,Cary,Morrisville,23.5,Meeting,Wednesday,July,Cary - Morrisville,41.0,12.0,False,True
2016-07-13 13:25:00,2016-07-13 13:39:00,Personal,Morrisville,Morrisville,2.2,Meeting,Wednesday,July,Morrisville - Morrisville,14.0,13.0,False,False
2016-07-13 13:42:00,2016-07-13 13:54:00,Personal,Morrisville,Cary,4.4,Meeting,Wednesday,July,Morrisville - Cary,12.0,13.0,False,False
2016-07-14 15:51:00,2016-07-14 15:59:00,Personal,Cary,Morrisville,3.3,Meeting,Thursday,July,Cary - Morrisville,8.0,15.0,False,False
2016-07-14 16:03:00,2016-07-14 16:34:00,Business,Morrisville,Morrisville,11.8,Errand/Supplies,Thursday,July,Morrisville - Morrisville,31.0,16.0,False,False
2016-07-14 16:39:00,2016-07-14 20:05:00,Business,Morrisville,Banner Elk,195.3,Meeting,Thursday,July,Morrisville - Banner Elk,206.0,16.0,False,True
2016-07-15 11:32:00,2016-07-15 11:53:00,Personal,Banner Elk,Banner Elk,8.3,Meeting,Friday,July,Banner Elk - Banner Elk,21.0,11.0,False,False
2016-07-15 12:09:00,2016-07-15 12:19:00,Personal,Banner Elk,Banner Elk,3.2,Meeting,Friday,July,Banner Elk - Banner Elk,10.0,12.0,False,False
2016-07-15 12:35:00,2016-07-15 13:15:00,Personal,Banner Elk,Elk Park,22.4,Meeting,Friday,July,Banner Elk - Elk Park,40.0,12.0,False,True
2016-07-15 15:03:00,2016-07-15 15:33:00,Personal,Elk Park,Banner Elk,12.2,Meeting,Friday,July,Elk Park - Banner Elk,30.0,15.0,False,False
2016-07-15 15:40:00,2016-07-15 15:52:00,Personal,Banner Elk,Banner Elk,4.5,Meeting,Friday,July,Banner Elk - Banner Elk,12.0,15.0,False,False
2016-07-16 13:14:00,2016-07-16 14:10:00,Personal,Banner Elk,Newland,28.1,Meeting,Saturday,July,Banner Elk - Newland,56.0,13.0,True,True
2016-07-16 14:14:00,2016-07-16 14:30:00,Personal,Newland,Newland,3.8,Meeting,Saturday,July,Newland - Newland,16.0,14.0,True,False
2016-07-16 15:29:00,2016-07-16 16:57:00,Personal,Newland,Boone,41.9,Meeting,Saturday,July,Newland - Boone,88.0,15.0,True,True
2016-07-16 19:42:00,2016-07-16 20:35:00,Personal,Boone,Banner Elk,23.8,Meeting,Saturday,July,Boone - Banner Elk,53.0,19.0,True,True
2016-07-16 21:45:00,2016-07-16 22:18:00,Personal,Banner Elk,Banner Elk,13.0,Meeting,Saturday,July,Banner Elk - Banner Elk,33.0,21.0,True,False
2016-07-16 22:50:00,2016-07-16 23:03:00,Business,Banner Elk,Banner Elk,4.4,Errand/Supplies,Saturday,July,Banner Elk - Banner Elk,13.0,22.0,True,False
2016-07-17 11:23:00,2016-07-17 11:50:00,Personal,Banner Elk,Boone,15.1,Charity ($),Sunday,July,Banner Elk - Boone,27.0,11.0,True,False
2016-07-17 12:20:00,2016-07-17 15:25:00,Personal,Boone,Cary,180.2,Commute,Sunday,July,Boone - Cary,185.0,12.0,True,True
2016-07-18 10:37:00,2016-07-18 10:49:00,Personal,Cary,Morrisville,4.1,Moving,Monday,July,Cary - Morrisville,12.0,10.0,False,False
2016-07-18 10:54:00,2016-07-18 11:15:00,Personal,Morrisville,Cary,6.1,Moving,Monday,July,Morrisville - Cary,21.0,10.0,False,False
2016-07-18 11:25:00,2016-07-18 11:36:00,Personal,Northwoods,Preston,3.3,Moving,Monday,July,Northwoods - Preston,11.0,11.0,False,False
2016-07-18 11:40:00,2016-07-18 11:56:00,Personal,Preston,Whitebridge,4.7,Moving,Monday,July,Preston - Whitebridge,16.0,11.0,False,False
2016-07-18 17:12:00,2016-07-18 17:33:00,Business,Cary,Apex,7.2,Meeting,Monday,July,Cary - Apex,21.0,17.0,False,False
2016-07-18 18:32:00,2016-07-18 18:47:00,Business,Apex,Cary,5.5,Meal/Entertain,Monday,July,Apex - Cary,15.0,18.0,False,False
2016-07-18 19:07:00,2016-07-18 19:14:00,Business,Cary,Morrisville,3.3,Meal/Entertain,Monday,July,Cary - Morrisville,7.0,19.0,False,False
2016-07-18 20:28:00,2016-07-18 20:32:00,Business,Hazelwood,Weston,0.9,Errand/Supplies,Monday,July,Hazelwood - Weston,4.0,20.0,False,False
2016-07-18 21:11:00,2016-07-18 21:19:00,Business,Morrisville,Cary,3.8,Meal/Entertain,Monday,July,Morrisville - Cary,8.0,21.0,False,False
2016-07-19 10:35:00,2016-07-19 10:51:00,Business,Whitebridge,Stonewater,6.4,Customer Visit,Tuesday,July,Whitebridge - Stonewater,16.0,10.0,False,False
2016-07-19 10:56:00,2016-07-19 11:11:00,Business,Stonewater,Lexington Park at Amberly,3.0,Meeting,Tuesday,July,Stonewater - Lexington Park at Amberly,15.0,10.0,False,False
2016-07-19 11:30:00,2016-07-19 12:00:00,Business,Lexington Park at Amberly,Whitebridge,8.7,Meal/Entertain,Tuesday,July,Lexington Park at Amberly - Whitebridge,30.0,11.0,False,False
2016-07-19 17:14:00,2016-07-19 17:24:00,Business,Whitebridge,Chessington,3.9,Errand/Supplies,Tuesday,July,Whitebridge - Chessington,10.0,17.0,False,False
2016-07-19 17:50:00,2016-07-19 18:08:00,Personal,Chessington,Whitebridge,4.8,Meeting,Tuesday,July,Chessington - Whitebridge,18.0,17.0,False,False
2016-07-20 17:12:00,2016-07-20 17:24:00,Personal,Whitebridge,Edgehill Farms,2.8,Meeting,Wednesday,July,Whitebridge - Edgehill Farms,12.0,17.0,False,False
2016-07-20 17:50:00,2016-07-20 17:57:00,Personal,Edgehill Farms,Preston,1.4,Meeting,Wednesday,July,Edgehill Farms - Preston,7.0,17.0,False,False
2016-07-20 18:16:00,2016-07-20 18:20:00,Personal,Preston,Whitebridge,1.4,Meeting,Wednesday,July,Preston - Whitebridge,4.0,18.0,False,False
2016-07-21 17:17:00,2016-07-21 17:23:00,Business,Whitebridge,Edgehill Farms,2.7,Meeting,Thursday,July,Whitebridge - Edgehill Farms,6.0,17.0,False,False
2016-07-21 17:42:00,2016-07-21 17:51:00,Business,Edgehill Farms,Burtrose,2.3,Meeting,Thursday,July,Edgehill Farms - Burtrose,9.0,17.0,False,False
2016-07-21 18:27:00,2016-07-21 18:42:00,Business,Cary,Morrisville,3.7,Meeting,Thursday,July,Cary - Morrisville,15.0,18.0,False,False
2016-07-21 19:30:00,2016-07-21 19:39:00,Business,Morrisville,Cary,2.9,Meeting,Thursday,July,Morrisville - Cary,9.0,19.0,False,False
2016-07-22 10:42:00,2016-07-22 10:53:00,Business,Cary,Morrisville,3.8,Meeting,Friday,July,Cary - Morrisville,11.0,10.0,False,False
2016-07-22 11:11:00,2016-07-22 11:25:00,Business,Morrisville,Cary,5.1,Meeting,Friday,July,Morrisville - Cary,14.0,11.0,False,False
2016-07-22 11:37:00,2016-07-22 12:00:00,Business,Hazelwood,Lexington Park at Amberly,9.1,Meeting,Friday,July,Hazelwood - Lexington Park at Amberly,23.0,11.0,False,False
2016-07-22 12:14:00,2016-07-22 12:31:00,Business,Cary,Durham,8.0,Meeting,Friday,July,Cary - Durham,17.0,12.0,False,False
2016-07-22 13:21:00,2016-07-22 13:42:00,Business,Durham,Cary,9.9,Meeting,Friday,July,Durham - Cary,21.0,13.0,False,False
2016-07-22 14:27:00,2016-07-22 14:43:00,Business,Cary,Morrisville,6.1,Meal/Entertain,Friday,July,Cary - Morrisville,16.0,14.0,False,False
2016-07-22 15:49:00,2016-07-22 16:22:00,Business,Morrisville,Cary,12.2,Meeting,Friday,July,Morrisville - Cary,33.0,15.0,False,False
2016-07-22 18:33:00,2016-07-22 18:51:00,Business,Wayne Ridge,Whitebridge,8.0,Meeting,Friday,July,Wayne Ridge - Whitebridge,18.0,18.0,False,False
2016-07-23 14:27:00,2016-07-23 14:44:00,Business,Cary,Morrisville,4.0,Meeting,Saturday,July,Cary - Morrisville,17.0,14.0,True,False
2016-07-23 14:48:00,2016-07-23 15:12:00,Business,Morrisville,Cary,9.5,Meeting,Saturday,July,Morrisville - Cary,24.0,14.0,True,False
2016-07-23 15:15:00,2016-07-23 15:27:00,Business,Cary,Morrisville,3.0,Meeting,Saturday,July,Cary - Morrisville,12.0,15.0,True,False
2016-07-23 15:50:00,2016-07-23 16:10:00,Business,Morrisville,Cary,6.3,Meeting,Saturday,July,Morrisville - Cary,20.0,15.0,True,False
2016-07-23 20:17:00,2016-07-23 20:33:00,Business,Cary,Durham,10.4,Meeting,Saturday,July,Cary - Durham,16.0,20.0,True,False
2016-07-23 23:18:00,2016-07-23 23:43:00,Business,Durham,Cary,9.9,Meeting,Saturday,July,Durham - Cary,25.0,23.0,True,False
2016-07-25 10:35:00,2016-07-25 10:41:00,Business,Whitebridge,Parkway,1.5,Meeting,Monday,July,Whitebridge - Parkway,6.0,10.0,False,False
2016-07-25 10:47:00,2016-07-25 10:58:00,Business,Cary,Morrisville,4.9,Meeting,Monday,July,Cary - Morrisville,11.0,10.0,False,False
2016-07-25 11:04:00,2016-07-25 11:33:00,Business,Morrisville,Cary,7.9,Meeting,Monday,July,Morrisville - Cary,29.0,11.0,False,False
2016-07-25 11:37:00,2016-07-25 11:44:00,Business,Parkway,Whitebridge,1.7,Meeting,Monday,July,Parkway - Whitebridge,7.0,11.0,False,False
2016-07-26 15:43:00,2016-07-26 15:49:00,Business,Whitebridge,Westpark Place,2.2,Meeting,Tuesday,July,Whitebridge - Westpark Place,6.0,15.0,False,False
2016-07-26 17:14:00,2016-07-26 17:24:00,Business,Westpark Place,Whitebridge,2.1,Meeting,Tuesday,July,Westpark Place - Whitebridge,10.0,17.0,False,False
2016-07-26 20:52:00,2016-07-26 21:00:00,Business,Cary,Morrisville,2.5,Meal/Entertain,Tuesday,July,Cary - Morrisville,8.0,20.0,False,False
2016-07-26 22:31:00,2016-07-26 22:39:00,Business,Morrisville,Cary,2.5,Meal/Entertain,Tuesday,July,Morrisville - Cary,8.0,22.0,False,False
2016-07-27 19:08:00,2016-07-27 19:20:00,Business,Cary,Morrisville,2.8,Meeting,Wednesday,July,Cary - Morrisville,12.0,19.0,False,False
2016-07-27 21:34:00,2016-07-27 21:57:00,Business,Morrisville,Raleigh,14.7,Meeting,Wednesday,July,Morrisville - Raleigh,23.0,21.0,False,False
2016-07-27 22:00:00,2016-07-27 22:26:00,Business,Raleigh,Morrisville,14.6,Meeting,Wednesday,July,Raleigh - Morrisville,26.0,22.0,False,False
2016-07-28 00:04:00,2016-07-28 00:09:00,Business,Morrisville,Cary,2.3,Meeting,Thursday,July,Morrisville - Cary,5.0,0.0,False,False
2016-07-29 15:45:00,2016-07-29 15:47:00,Business,Whitebridge,Westpark Place,2.2,Meeting,Friday,July,Whitebridge - Westpark Place,2.0,15.0,False,False
2016-07-29 17:27:00,2016-07-29 17:45:00,Business,Westpark Place,Whitebridge,2.2,Meal/Entertain,Friday,July,Westpark Place - Whitebridge,18.0,17.0,False,False
2016-07-30 17:02:00,2016-07-30 17:27:00,Business,Cary,Durham,14.0,Meeting,Saturday,July,Cary - Durham,25.0,17.0,True,False
2016-07-30 21:16:00,2016-07-30 21:41:00,Business,Durham,Cary,13.3,Meeting,Saturday,July,Durham - Cary,25.0,21.0,True,False
2016-07-31 17:30:00,2016-07-31 17:37:00,Business,Westpark Place,Whitebridge,1.8,Meeting,Sunday,July,Westpark Place - Whitebridge,7.0,17.0,True,False
2016-08-01 12:47:00,2016-08-01 13:04:00,Business,Whitebridge,Arlington Park at Amberly,6.2,Meeting,Monday,August,Whitebridge - Arlington Park at Amberly,17.0,12.0,False,False
2016-08-01 13:08:00,2016-08-01 13:19:00,Business,Arlington Park at Amberly,Lexington Park at Amberly,1.3,Meeting,Monday,August,Arlington Park at Amberly - Lexington Park at Amberly,11.0,13.0,False,False
2016-08-01 13:28:00,2016-08-01 13:46:00,Business,Lexington Park at Amberly,Westpark Place,1.9,Meeting,Monday,August,Lexington Park at Amberly - Westpark Place,18.0,13.0,False,False
2016-08-01 13:52:00,2016-08-01 14:14:00,Business,Cary,Apex,6.9,Meeting,Monday,August,Cary - Apex,22.0,13.0,False,False
2016-08-01 15:40:00,2016-08-01 15:47:00,Business,Apex,Cary,4.6,Meeting,Monday,August,Apex - Cary,7.0,15.0,False,False
2016-08-01 16:18:00,2016-08-01 16:25:00,Business,Whitebridge,Edgehill Farms,2.8,Meeting,Monday,August,Whitebridge - Edgehill Farms,7.0,16.0,False,False
2016-08-01 16:29:00,2016-08-01 16:59:00,Business,Cary,Morrisville,9.1,Meeting,Monday,August,Cary - Morrisville,30.0,16.0,False,False
2016-08-01 17:23:00,2016-08-01 17:55:00,Business,Morrisville,Cary,8.1,Meeting,Monday,August,Morrisville - Cary,32.0,17.0,False,False
2016-08-02 08:11:00,2016-08-02 08:32:00,Business,Cary,Morrisville,8.4,Meeting,Tuesday,August,Cary - Morrisville,21.0,8.0,False,False
2016-08-02 11:51:00,2016-08-02 12:15:00,Business,Arlington,Washington,4.9,Meeting,Tuesday,August,Arlington - Washington,24.0,11.0,False,False
2016-08-02 19:15:00,2016-08-02 19:23:00,Business,Kalorama Triangle,K Street,1.0,Meeting,Tuesday,August,Kalorama Triangle - K Street,8.0,19.0,False,False
2016-08-02 21:23:00,2016-08-02 21:29:00,Business,K Street,Kalorama Triangle,1.0,Meeting,Tuesday,August,K Street - Kalorama Triangle,6.0,21.0,False,False
2016-08-03 12:46:00,2016-08-03 13:00:00,Business,West End,Northwest Rectangle,2.0,Meeting,Wednesday,August,West End - Northwest Rectangle,14.0,12.0,False,False
2016-08-03 14:59:00,2016-08-03 15:03:00,Business,K Street,Kalorama Triangle,1.1,Meeting,Wednesday,August,K Street - Kalorama Triangle,4.0,14.0,False,False
2016-08-03 16:00:00,2016-08-03 16:04:00,Business,Kalorama Triangle,Downtown,1.5,Meeting,Wednesday,August,Kalorama Triangle - Downtown,4.0,16.0,False,False
2016-08-05 17:23:00,2016-08-05 17:30:00,Business,Connecticut Avenue,Kalorama Triangle,1.3,Meeting,Friday,August,Connecticut Avenue - Kalorama Triangle,7.0,17.0,False,False
2016-08-05 18:17:00,2016-08-05 18:21:00,Business,Kalorama Triangle,Columbia Heights,1.8,Meeting,Friday,August,Kalorama Triangle - Columbia Heights,4.0,18.0,False,False
2016-08-05 19:17:00,2016-08-05 19:27:00,Business,Columbia Heights,Kalorama Triangle,1.5,Meeting,Friday,August,Columbia Heights - Kalorama Triangle,10.0,19.0,False,False
2016-08-06 06:40:00,2016-08-06 06:58:00,Business,Washington,Arlington,6.6,Meeting,Saturday,August,Washington - Arlington,18.0,6.0,True,False
2016-08-06 09:31:00,2016-08-06 09:53:00,Business,Morrisville,Cary,8.0,Meeting,Saturday,August,Morrisville - Cary,22.0,9.0,True,False
2016-08-07 17:14:00,2016-08-07 17:23:00,Business,Whitebridge,Edgehill Farms,2.7,Meeting,Sunday,August,Whitebridge - Edgehill Farms,9.0,17.0,True,False
2016-08-07 17:28:00,2016-08-07 17:43:00,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,Sunday,August,Edgehill Farms - Whitebridge,15.0,17.0,True,False
2016-08-07 18:17:00,2016-08-07 18:23:00,Business,Cary,Morrisville,2.5,Meeting,Sunday,August,Cary - Morrisville,6.0,18.0,True,False
2016-08-07 20:15:00,2016-08-07 20:23:00,Business,Morrisville,Cary,2.5,Meal/Entertain,Sunday,August,Morrisville - Cary,8.0,20.0,True,False
2016-08-08 16:17:00,2016-08-08 16:31:00,Business,Whitebridge,Farmington Woods,5.2,Meeting,Monday,August,Whitebridge - Farmington Woods,14.0,16.0,False,False
2016-08-08 16:37:00,2016-08-08 16:50:00,Business,Farmington Woods,Edgehill Farms,4.0,Meeting,Monday,August,Farmington Woods - Edgehill Farms,13.0,16.0,False,False
2016-08-08 17:02:00,2016-08-08 17:13:00,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,Monday,August,Edgehill Farms - Whitebridge,11.0,17.0,False,False
2016-08-08 21:50:00,2016-08-08 22:15:00,Business,Cary,Morrisville,4.8,Meeting,Monday,August,Cary - Morrisville,25.0,21.0,False,False
2016-08-08 23:28:00,2016-08-08 23:37:00,Business,Morrisville,Cary,3.2,Customer Visit,Monday,August,Morrisville - Cary,9.0,23.0,False,False
2016-08-09 14:20:00,2016-08-09 14:38:00,Business,Whitebridge,Waverly Place,6.9,Meeting,Tuesday,August,Whitebridge - Waverly Place,18.0,14.0,False,False
2016-08-09 15:15:00,2016-08-09 15:36:00,Business,Cary,Raleigh,14.9,Meeting,Tuesday,August,Cary - Raleigh,21.0,15.0,False,False
2016-08-09 16:04:00,2016-08-09 16:37:00,Business,Raleigh,Cary,17.4,Meeting,Tuesday,August,Raleigh - Cary,33.0,16.0,False,False
2016-08-10 16:56:00,2016-08-10 17:24:00,Business,Cary,Durham,12.9,Meeting,Wednesday,August,Cary - Durham,28.0,16.0,False,False
2016-08-10 17:53:00,2016-08-10 18:28:00,Business,Durham,Apex,15.3,Meeting,Wednesday,August,Durham - Apex,35.0,17.0,False,False
2016-08-10 18:49:00,2016-08-10 18:50:00,Business,Apex,Apex,1.0,Meeting,Wednesday,August,Apex - Apex,1.0,18.0,False,False
2016-08-10 19:47:00,2016-08-10 20:02:00,Business,Apex,Cary,6.0,Meeting,Wednesday,August,Apex - Cary,15.0,19.0,False,False
2016-08-11 12:53:00,2016-08-11 13:00:00,Business,Whitebridge,Heritage Pines,2.2,Meeting,Thursday,August,Whitebridge - Heritage Pines,7.0,12.0,False,False
2016-08-11 13:14:00,2016-08-11 13:28:00,Business,Heritage Pines,Edgehill Farms,4.4,Meeting,Thursday,August,Heritage Pines - Edgehill Farms,14.0,13.0,False,False
2016-08-11 13:32:00,2016-08-11 13:42:00,Business,Edgehill Farms,Whitebridge,2.8,Meeting,Thursday,August,Edgehill Farms - Whitebridge,10.0,13.0,False,False
2016-08-11 18:37:00,2016-08-11 19:29:00,Business,Cary,Wake Forest,31.7,Meeting,Thursday,August,Cary - Wake Forest,52.0,18.0,False,True
2016-08-11 20:59:00,2016-08-11 21:44:00,Business,Wake Forest,Cary,31.9,Meeting,Thursday,August,Wake Forest - Cary,45.0,20.0,False,True
2016-08-12 18:49:00,2016-08-12 18:52:00,Business,Whitebridge,Westpark Place,1.9,Meeting,Friday,August,Whitebridge - Westpark Place,3.0,18.0,False,False
2016-08-12 18:56:00,2016-08-12 19:05:00,Business,Westpark Place,Whitebridge,1.8,Meeting,Friday,August,Westpark Place - Whitebridge,9.0,18.0,False,False
2016-08-13 15:35:00,2016-08-13 15:58:00,Business,Cary,Morrisville,8.4,Meeting,Saturday,August,Cary - Morrisville,23.0,15.0,True,False
2016-08-15 09:05:00,2016-08-15 09:52:00,Business,R?walpindi,Unknown Location,15.6,Meeting,Monday,August,R?walpindi - Unknown Location,47.0,9.0,False,False
2016-08-15 15:20:00,2016-08-15 15:47:00,Business,Unknown Location,Unknown Location,14.1,Meeting,Monday,August,Unknown Location - Unknown Location,27.0,15.0,False,False
2016-08-15 16:52:00,2016-08-15 17:30:00,Business,Unknown Location,Unknown Location,15.7,Meeting,Monday,August,Unknown Location - Unknown Location,38.0,16.0,False,False
2016-08-15 19:08:00,2016-08-15 20:30:00,Business,Unknown Location,Unknown Location,25.9,Temporary Site,Monday,August,Unknown Location - Unknown Location,82.0,19.0,False,True
2016-08-16 07:58:00,2016-08-16 08:11:00,Business,Unknown Location,Unknown Location,7.9,Meeting,Tuesday,August,Unknown Location - Unknown Location,13.0,7.0,False,False
2016-08-16 08:16:00,2016-08-16 08:23:00,Business,Unknown Location,Unknown Location,2.7,Meeting,Tuesday,August,Unknown Location - Unknown Location,7.0,8.0,False,False
2016-08-16 08:46:00,2016-08-16 08:53:00,Business,Unknown Location,Unknown Location,5.5,Meeting,Tuesday,August,Unknown Location - Unknown Location,7.0,8.0,False,False
2016-08-16 10:06:00,2016-08-16 10:27:00,Business,Unknown Location,Islamabad,5.7,Meeting,Tuesday,August,Unknown Location - Islamabad,21.0,10.0,False,False
2016-08-16 10:31:00,2016-08-16 10:38:00,Business,Islamabad,Islamabad,1.2,Meeting,Tuesday,August,Islamabad - Islamabad,7.0,10.0,False,False
2016-08-16 11:47:00,2016-08-16 12:03:00,Business,Islamabad,Unknown Location,5.7,Temporary Site,Tuesday,August,Islamabad - Unknown Location,16.0,11.0,False,False
2016-08-16 15:13:00,2016-08-16 15:36:00,Business,Unknown Location,Unknown Location,16.2,Meeting,Tuesday,August,Unknown Location - Unknown Location,23.0,15.0,False,False
2016-08-17 10:17:00,2016-08-17 10:41:00,Business,Unknown Location,Unknown Location,2.6,Meeting,Wednesday,August,Unknown Location - Unknown Location,24.0,10.0,False,False
2016-08-17 10:57:00,2016-08-17 11:20:00,Business,Unknown Location,Unknown Location,12.1,Meeting,Wednesday,August,Unknown Location - Unknown Location,23.0,10.0,False,False
2016-08-17 14:45:00,2016-08-17 14:50:00,Business,Unknown Location,R?walpindi,1.4,Meeting,Wednesday,August,Unknown Location - R?walpindi,5.0,14.0,False,False
2016-08-17 15:32:00,2016-08-17 15:47:00,Business,R?walpindi,Islamabad,6.4,Meeting,Wednesday,August,R?walpindi - Islamabad,15.0,15.0,False,False
2016-08-17 16:29:00,2016-08-17 16:50:00,Business,Islamabad,Unknown Location,7.3,Meeting,Wednesday,August,Islamabad - Unknown Location,21.0,16.0,False,False
2016-08-17 16:54:00,2016-08-17 17:00:00,Business,Unknown Location,Unknown Location,5.3,Meeting,Wednesday,August,Unknown Location - Unknown Location,6.0,16.0,False,False
2016-08-17 17:05:00,2016-08-17 17:34:00,Business,Unknown Location,Unknown Location,5.5,Meeting,Wednesday,August,Unknown Location - Unknown Location,29.0,17.0,False,False
2016-08-17 18:38:00,2016-08-17 18:57:00,Business,Unknown Location,Unknown Location,7.7,Temporary Site,Wednesday,August,Unknown Location - Unknown Location,19.0,18.0,False,False
2016-08-18 18:40:00,2016-08-18 19:07:00,Business,Unknown Location,Unknown Location,7.6,Temporary Site,Thursday,August,Unknown Location - Unknown Location,27.0,18.0,False,False
2016-08-19 08:24:00,2016-08-19 08:45:00,Business,Unknown Location,Noorpur Shahan,7.6,Meeting,Friday,August,Unknown Location - Noorpur Shahan,21.0,8.0,False,False
2016-08-19 08:54:00,2016-08-19 09:07:00,Business,Noorpur Shahan,Islamabad,3.3,Meeting,Friday,August,Noorpur Shahan - Islamabad,13.0,8.0,False,False
2016-08-19 09:27:00,2016-08-19 09:47:00,Business,Islamabad,R?walpindi,6.5,Meeting,Friday,August,Islamabad - R?walpindi,20.0,9.0,False,False
2016-08-19 10:57:00,2016-08-19 11:06:00,Business,R?walpindi,Unknown Location,2.0,Meeting,Friday,August,R?walpindi - Unknown Location,9.0,10.0,False,False
2016-08-19 12:07:00,2016-08-19 12:24:00,Business,Unknown Location,Islamabad,5.7,Meeting,Friday,August,Unknown Location - Islamabad,17.0,12.0,False,False
2016-08-19 15:51:00,2016-08-19 16:06:00,Business,Islamabad,Islamabad,3.2,Meeting,Friday,August,Islamabad - Islamabad,15.0,15.0,False,False
2016-08-19 17:12:00,2016-08-19 17:52:00,Business,Islamabad,Unknown Location,12.5,Meeting,Friday,August,Islamabad - Unknown Location,40.0,17.0,False,False
